QID,Title,Sub Category,Category,CVE ID,Vendor Reference,CVSS Base,CVSS3 Base,Bugtraq ID,Modified,Published
236351,Red Hat Update for ghostscript  (RHSA-2017:1230),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-8291,RHSA-2017:1230,6.8,'-,98476,05/31/2017 at 01:25:07 (GMT-0300),05/16/2017 at 07:26:22 (GMT-0300)
236352,Red Hat Update for kernel (RHSA-2017:1233),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-2636,RHSA-2017:1233,7.2,7.8,96732,05/31/2017 at 01:24:59 (GMT-0300),05/18/2017 at 06:59:22 (GMT-0300)
236353,Red Hat Update for rpcbind  (RHSA-2017:1262),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-8779,RHSA-2017:1262,7.8,'-,98325,05/31/2017 at 01:24:51 (GMT-0300),05/23/2017 at 07:10:16 (GMT-0300)
236354,Red Hat Update for libtirpc (RHSA-2017:1263),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-8779,RHSA-2017:1263,7.8,'-,98325,05/31/2017 at 01:24:44 (GMT-0300),05/23/2017 at 07:10:16 (GMT-0300)
236355,Red Hat Update for samba (RHSA-2017:1265),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,"CVE-2016-2125,CVE-2016-2126,CVE-2017-2619",RHSA-2017:1265,4,'-,94994,08/08/2017 at 02:08:47 (GMT-0300),05/24/2017 at 05:51:54 (GMT-0300)
236356,Red Hat Update for kdelibs (RHSA-2017:1264),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-8422,RHSA-2017:1264,7.2,'-,98412,05/31/2017 at 01:24:31 (GMT-0300),05/24/2017 at 05:51:54 (GMT-0300)
236357,Red Hat Update for rpcbind (RHSA-2017:1267),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-8779,RHSA-2017:1267,7.8,'-,98325,05/31/2017 at 01:24:25 (GMT-0300),05/25/2017 at 06:59:17 (GMT-0300)
236358,Red Hat Update for libtirpc (RHSA-2017:1268),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-8779,RHSA-2017:1268,7.8,'-,98325,05/31/2017 at 01:24:18 (GMT-0300),05/25/2017 at 06:59:17 (GMT-0300)
236359,Red Hat Update for samba (RHSA-2017:1270),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-7494,RHSA-2017:1270,10,'-,98636,05/31/2017 at 01:24:11 (GMT-0300),05/25/2017 at 06:59:17 (GMT-0300)
236360,Red Hat Update for samba4 (RHSA-2017:1271),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-7494,RHSA-2017:1271,10,'-,98636,05/31/2017 at 01:24:07 (GMT-0300),05/25/2017 at 06:59:17 (GMT-0300)
236361,Red Hat Update for samba3x (RHSA-2017:1272),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-7494,RHSA-2017:1272,10,'-,98636,05/31/2017 at 01:24:06 (GMT-0300),05/25/2017 at 17:39:49 (GMT-0300)
236362,Red Hat Update for kernel (RHSA-2017:1308),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,"CVE-2016-10208,CVE-2016-7910,CVE-2016-8646,CVE-2017-5986,CVE-2017-7308",RHSA-2017:1308,9.3,7.8,"85932,94135,96222,94309,97234,94354",05/29/2017 at 03:29:22 (GMT-0300),05/29/2017 at 03:29:22 (GMT-0300)
236363,Red Hat Update for sudo (RHSA-2017:1382),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-1000367,RHSA-2017:1382,6.9,'-,"98745,99848",06/01/2017 at 00:31:13 (GMT-0300),05/31/2017 at 07:03:44 (GMT-0300)
236364,Red Hat Update for sudo (RHSA-2017:1381),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-1000367,RHSA-2017:1381,6.9,'-,"98745,99848",06/01/2017 at 00:31:13 (GMT-0300),05/31/2017 at 07:03:44 (GMT-0300)
236365,Red Hat Update for kernel (RHSA-2017:1372),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-6214,RHSA-2017:1372,5,'-,96421,06/01/2017 at 06:59:57 (GMT-0300),06/01/2017 at 06:59:57 (GMT-0300)
236366,Red Hat Update for nss (RHSA-2017:1365),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-7502,RHSA-2017:1365,5,'-,98744,06/01/2017 at 06:59:57 (GMT-0300),06/01/2017 at 06:59:57 (GMT-0300)
236367,Red Hat Update for nss (RHSA-2017:1364),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-7502,RHSA-2017:1364,5,'-,98744,06/01/2017 at 06:59:57 (GMT-0300),06/01/2017 at 06:59:57 (GMT-0300)
236368,Red Hat Update for samba (RHSA-2017:1390),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-7494,RHSA-2017:1390,10,'-,98636,06/08/2017 at 06:21:36 (GMT-0300),06/08/2017 at 06:21:36 (GMT-0300)
236369,Red Hat Update for chromium-browser (RHSA-2017:1399),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-5070,CVE-2017-5071,CVE-2017-5072,CVE-2017-5073,CVE-2017-5074,CVE-2017-5075,CVE-2017-5076,CVE-2017-5077,CVE-2017-5078,CVE-2017-5079,CVE-2017-5080,CVE-2017-5081,CVE-2017-5086,CVE-2017-5082,CVE-2017-5083,CVE-2017-5085",RHSA-2017:1399,10,'-,,06/08/2017 at 06:21:36 (GMT-0300),
236370,"Red Hat JBoss Enterprise Application Platform Update for richfaces. (RHSA-2013:1042,RHSA-2013:1043)","Unix Authenticated Discovery, Patch Available",RedHat,CVE-2013-2165,"RHSA-2013:1042,RHSA-2013:1043",7.5,'-,,06/12/2017 at 08:57:02 (GMT-0300),
236371,Red Hat Update for qemu-kvm (RHSA-2017:1430),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-7718,CVE-2017-7980",RHSA-2017:1430,4.6,'-,"97957,97955",08/02/2017 at 02:40:04 (GMT-0300),06/14/2017 at 08:30:03 (GMT-0300)
236372,Red Hat Update for Firefox (RHSA-2017:1440),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-5470,CVE-2017-5472,CVE-2017-7749,CVE-2017-7751,CVE-2017-7756,CVE-2017-7771,CVE-2017-7772,CVE-2017-7773,CVE-2017-7774,CVE-2017-7775,CVE-2017-7776,CVE-2017-7777,CVE-2017-7778,CVE-2017-7750,CVE-2017-7752,CVE-2017-7754,CVE-2017-7757,CVE-2017-7758,CVE-2017-7764",RHSA-2017:1440,7.2,'-,,06/20/2017 at 08:13:18 (GMT-0300),
236373,Red Hat Update for Kernel Elevation of Privileges (RHSA-2017:1486) (Stack Clash),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-1000364,RHSA-2017:1486,6.2,'-,"99130,99848",06/20/2017 at 00:30:48 (GMT-0300),06/19/2017 at 12:19:15 (GMT-0300)
236374,Red Hat Update for Kernel Elevation of Privileges (RHSA-2017:1487) (Stack Clash),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-1000364,RHSA-2017:1487,6.2,'-,"99130,99848",06/20/2017 at 00:30:48 (GMT-0300),06/19/2017 at 21:53:21 (GMT-0300)
236375,Red Hat Update for Kernel Elevation of Privileges (RHSA-2017:1485) (Stack Clash),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-1000364,RHSA-2017:1485,6.2,'-,"99130,99848",06/20/2017 at 00:30:48 (GMT-0300),06/19/2017 at 21:53:21 (GMT-0300)
236376,Red Hat Update for glibc (RHSA-2017:1480) (RHSA-2017:1481) (Stack Clash),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-1000366,"RHSA-2017:1480,RHSA-2017:1481",7.2,'-,"99127,99848",06/20/2017 at 08:13:18 (GMT-0300),06/20/2017 at 08:13:18 (GMT-0300)
236377,Red Hat Update for Kernel Elevation of Privileges (RHSA-2017:1484) (Stack Clash),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-1000364,RHSA-2017:1484,6.2,'-,"99130,99848",06/20/2017 at 08:13:18 (GMT-0300),06/20/2017 at 08:13:18 (GMT-0300)
236378,Red Hat Update for Kernel Elevation of Privileges (RHSA-2017:1482) (Stack Clash),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-1000364,RHSA-2017:1482,6.2,'-,"99130,99848",06/20/2017 at 08:13:18 (GMT-0300),06/20/2017 at 08:13:18 (GMT-0300)
236379,Red Hat Update for glibc (RHSA-2017:1479) (Stack Clash),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,CVE-2017-1000366,RHSA-2017:1479,7.2,'-,"99127,99848",06/20/2017 at 08:13:18 (GMT-0300),06/20/2017 at 08:13:18 (GMT-0300)
236380,Red Hat Update for thunderbird (RHSA-2017:1561),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-5470,CVE-2017-5472,CVE-2017-7749,CVE-2017-7750,CVE-2017-7751,CVE-2017-7752,CVE-2017-7754,CVE-2017-7756,CVE-2017-7757,CVE-2017-7758,CVE-2017-7764,CVE-2017-7771,CVE-2017-7772,CVE-2017-7773,CVE-2017-7774,CVE-2017-7775,CVE-2017-7776,CVE-2017-7777,CVE-2017-7778",RHSA-2017:1561,10,'-,,06/22/2017 at 08:27:15 (GMT-0300),
236381,Red Hat Update for sudo (RHSA-2017:1574),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-1000368,RHSA-2017:1574,7.2,'-,"98838,99848",07/03/2017 at 06:47:53 (GMT-0300),07/03/2017 at 06:47:53 (GMT-0300)
236382,Red Hat Update for mercurial (RHSA-2017:1576),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-9462,RHSA-2017:1576,9,'-,99123,06/29/2017 at 08:52:44 (GMT-0300),06/29/2017 at 08:52:44 (GMT-0300)
236383,Red Hat Update for freeradius (RHSA-2017:1581),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-9148,RHSA-2017:1581,7.5,'-,98734,06/29/2017 at 08:52:44 (GMT-0300),06/29/2017 at 08:52:44 (GMT-0300)
236384,Red Hat Update for bind (RHSA-2017:1582),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-3137,CVE-2017-3139",RHSA-2017:1582,7.8,'-,,06/29/2017 at 08:52:44 (GMT-0300),
236385,Red Hat Update for bind (RHSA-2017:1583),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-8864,CVE-2016-9131,CVE-2016-9147,CVE-2016-9444,CVE-2017-3137",RHSA-2017:1583,5,7.5,"94067,95386,95390,95393",06/29/2017 at 08:52:44 (GMT-0300),06/29/2017 at 08:52:44 (GMT-0300)
236386,Red Hat Update for chromium-browser (RHSA-2017:1495),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-5087,CVE-2017-5088,CVE-2017-5089",RHSA-2017:1495,10,'-,,06/29/2017 at 08:52:44 (GMT-0300),
236387,Red Hat Update for kernel (RHSA-2017:1615),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-2583,CVE-2017-6214,CVE-2017-7477,CVE-2017-7645,CVE-2017-7895",RHSA-2017:1615,10,8.4,"96421,95673,98014,97950,98085",06/30/2017 at 00:30:43 (GMT-0300),06/29/2017 at 08:52:44 (GMT-0300)
236388,Red Hat Update for bind (RHSA-2017:1679),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-3142,CVE-2017-3143",RHSA-2017:1679,7.5,'-,,07/06/2017 at 06:26:01 (GMT-0300),
236389,Red Hat Update for bind (RHSA-2017:1680),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-3142,CVE-2017-3143",RHSA-2017:1680,7.5,'-,,07/06/2017 at 06:26:01 (GMT-0300),
236390,Red Hat Update for qemu-kvm (RHSA-2017:1681),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-9524,RHSA-2017:1681,5,'-,99011,07/06/2017 at 06:26:01 (GMT-0300),07/06/2017 at 06:26:01 (GMT-0300)
236391,Red Hat Update for httpd (RHSA-2017:1721),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2016-8743,RHSA-2017:1721,5,'-,95077,08/05/2017 at 02:28:00 (GMT-0300),07/13/2017 at 07:06:58 (GMT-0300)
236392,Red Hat Update for kernel (RHSA-2017:1723),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-7895,RHSA-2017:1723,10,'-,98085,07/13/2017 at 07:06:58 (GMT-0300),07/13/2017 at 07:06:58 (GMT-0300)
236393,Red Hat Update for flash-plugin (RHSA-2017:1731),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-3080,CVE-2017-3099,CVE-2017-3100",RHSA-2017:1731,10,'-,"99519,99520,99523",07/13/2017 at 07:06:58 (GMT-0300),07/13/2017 at 07:06:58 (GMT-0300)
236394,Red Hat Update for freeradius (RHSA-2017:1759),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-10978,CVE-2017-10979,CVE-2017-10980,CVE-2017-10981,CVE-2017-10982,CVE-2017-10983",RHSA-2017:1759,7.5,'-,"99893,99901,99905,99898,99912,99915",07/20/2017 at 02:11:33 (GMT-0300),07/19/2017 at 07:44:52 (GMT-0300)
236395,Red Hat Update for kernel (RHSA-2017:1766),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-7895,RHSA-2017:1766,10,'-,98085,07/20/2017 at 06:58:04 (GMT-0300),07/20/2017 at 06:58:04 (GMT-0300)
236396,Red Hat Update for java-1.8.0-openjdk (RHSA-2017:1789),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-10053,CVE-2017-10067,CVE-2017-10074,CVE-2017-10078,CVE-2017-10081,CVE-2017-10087,CVE-2017-10089,CVE-2017-10090,CVE-2017-10096,CVE-2017-10101,CVE-2017-10102,CVE-2017-10107,CVE-2017-10108,CVE-2017-10109,CVE-2017-10110,CVE-2017-10111,CVE-2017-10115,CVE-2017-10116,CVE-2017-10135,CVE-2017-10193,CVE-2017-10198",RHSA-2017:1789,10,'-,"99842,99756,99731,99752,99853,99703,99659,99706,99670,99674,99712,99719,99846,99847,99643,99707,99774,99734,99839,99854,99818",07/25/2017 at 06:25:36 (GMT-0300),07/25/2017 at 06:25:36 (GMT-0300)
236397,Red Hat Update for java-1.8.0-oracle (RHSA-2017:1790),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-10053,CVE-2017-10067,CVE-2017-10074,CVE-2017-10078,CVE-2017-10081,CVE-2017-10086,CVE-2017-10087,CVE-2017-10089,CVE-2017-10090,CVE-2017-10096,CVE-2017-10101,CVE-2017-10102,CVE-2017-10105,CVE-2017-10107,CVE-2017-10108,CVE-2017-10109,CVE-2017-10110,CVE-2017-10111,CVE-2017-10114,CVE-2017-10115,CVE-2017-10116,CVE-2017-10118,CVE-2017-10135,CVE-2017-10176,CVE-2017-10193,CVE-2017-10198,CVE-2017-10243",RHSA-2017:1790,10,'-,"99842,99756,99731,99752,99853,99662,99703,99659,99706,99670,99674,99712,99851,99719,99846,99847,99643,99707,99726,99774,99734,99782,99839,99788,99854,99818,99827",07/25/2017 at 06:25:36 (GMT-0300),07/25/2017 at 06:25:36 (GMT-0300)
236398,Red Hat Update for java-1.7.0-oracle (RHSA-2017:1791),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-10053,CVE-2017-10067,CVE-2017-10074,CVE-2017-10081,CVE-2017-10086,CVE-2017-10087,CVE-2017-10089,CVE-2017-10090,CVE-2017-10096,CVE-2017-10101,CVE-2017-10102,CVE-2017-10105,CVE-2017-10107,CVE-2017-10108,CVE-2017-10109,CVE-2017-10110,CVE-2017-10114,CVE-2017-10115,CVE-2017-10116,CVE-2017-10118,CVE-2017-10135,CVE-2017-10176,CVE-2017-10193,CVE-2017-10198,CVE-2017-10243",RHSA-2017:1791,10,'-,"99842,99756,99731,99853,99662,99703,99659,99706,99670,99674,99712,99851,99719,99846,99847,99643,99726,99774,99734,99782,99839,99788,99854,99818,99827",07/25/2017 at 06:25:36 (GMT-0300),07/25/2017 at 06:25:36 (GMT-0300)
236399,Red Hat Update for kernel (RHSA-2017:1792),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-10053,CVE-2017-10067,CVE-2017-10074,CVE-2017-10081,CVE-2017-10087,CVE-2017-10089,CVE-2017-10096,CVE-2017-10101,CVE-2017-10102,CVE-2017-10105,CVE-2017-10107,CVE-2017-10108,CVE-2017-10109,CVE-2017-10110,CVE-2017-10115,CVE-2017-10116,CVE-2017-10135,CVE-2017-10193,CVE-2017-10198,CVE-2017-10243",RHSA-2017:1792,10,'-,"99842,99756,99731,99853,99703,99659,99670,99674,99712,99851,99719,99846,99847,99643,99774,99734,99839,99854,99818,99827",07/25/2017 at 06:25:36 (GMT-0300),07/25/2017 at 06:25:36 (GMT-0300)
236400,Red Hat Update for graphite2 (RHSA-2017:1793),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-7771,CVE-2017-7772,CVE-2017-7773,CVE-2017-7774,CVE-2017-7775,CVE-2017-7776,CVE-2017-7777,CVE-2017-7778",RHSA-2017:1793,7.5,'-,,07/25/2017 at 06:25:36 (GMT-0300),
236401,Red Hat Update for jboss-ec2-eap (RHSA-2017:1552),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-5018,CVE-2016-6796,CVE-2017-2595",RHSA-2017:1552,4,'-,"93942,93944",07/27/2017 at 04:03:38 (GMT-0300),07/26/2017 at 06:16:34 (GMT-0300)
236402,Red Hat Update for JBoss Enterprise Application Platform 6.4.16 (RHSA-2017:1749),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-5018,CVE-2016-6796,CVE-2017-2595",RHSA-2017:1549,6.4,'-,"93942,93944",07/27/2017 at 06:15:26 (GMT-0300),07/27/2017 at 06:15:26 (GMT-0300)
236403,Red Hat Update for eap7-jboss-ec2-eap (RHSA-2017:1412),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-9606,CVE-2017-2595,CVE-2017-2666,CVE-2017-2670",RHSA-2017:1412,6.4,'-,,07/27/2017 at 06:15:26 (GMT-0300),
236404,Red Hat Update for JBoss Enterprise Application Platform 7.0.6 (RHSA-2017:1411),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-9606,CVE-2017-2595,CVE-2017-2666,CVE-2017-2670",RHSA-2017:1411,6.4,'-,,07/27/2017 at 06:15:27 (GMT-0300),
236405,Red Hat Update for JBoss Enterprise Application Platform 6.4.16 (RHSA-2017:1548),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-5018,CVE-2016-6796,CVE-2017-2595",RHSA-2017:1548,6.4,'-,"93942,93944",07/31/2017 at 06:16:50 (GMT-0300),07/31/2017 at 06:16:50 (GMT-0300)
236406,Red Hat Update for eap7-jboss-ec2-eap (RHSA-2017:1412),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-9606,CVE-2017-2595,CVE-2017-2666,CVE-2017-2670",RHSA-2017:1412,6.4,'-,,07/31/2017 at 06:16:50 (GMT-0300),
236407,Red Hat Update for JBoss Enterprise Application Platform 7.0.6 (RHSA-2017:1410),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-9606,CVE-2017-2595,CVE-2017-2666,CVE-2017-2670",RHSA-2017:1410,6.4,'-,,07/31/2017 at 06:16:50 (GMT-0300),
236408,Red Hat Update for JBoss Enterprise Application Platform 6.4.16 (RHSA-2017:1550),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-5018,CVE-2016-6796,CVE-2017-2595",RHSA-2017:1550,6.4,'-,"93942,93944",07/31/2017 at 06:16:50 (GMT-0300),07/31/2017 at 06:16:50 (GMT-0300)
236409,Red Hat Update for kernel (RHSA-2017:1798),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-7895,RHSA-2017:1798,10,'-,98085,07/31/2017 at 06:16:50 (GMT-0300),07/31/2017 at 06:16:50 (GMT-0300)
236410,Red Hat Update for tomcat (RHSA-2017:1809),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-5648,CVE-2017-5664",RHSA-2017:1809,6.4,'-,"97530,98888",07/31/2017 at 06:16:50 (GMT-0300),07/31/2017 at 06:16:50 (GMT-0300)
236411,Red Hat Update for chromium-browser (RHSA-2017:1833),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-5091,CVE-2017-5092,CVE-2017-5093,CVE-2017-5094,CVE-2017-5095,CVE-2017-5096,CVE-2017-5097,CVE-2017-5098,CVE-2017-5099,CVE-2017-5100,CVE-2017-5101,CVE-2017-5102,CVE-2017-5103,CVE-2017-5104,CVE-2017-5105,CVE-2017-5106,CVE-2017-5107,CVE-2017-5108,CVE-2017-5109,CVE-2017-5110,CVE-2017-7000",RHSA-2017:1833,6.4,'-,,08/02/2017 at 07:00:17 (GMT-0300),
236412,Red Hat Update for JBoss Enterprise Application Platform 7.0.7 on RHEL 7 (RHSA-2017:1835),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-4978,CVE-2017-7525",RHSA-2017:1835,6,7.2,93142,08/03/2017 at 20:59:23 (GMT-0300),08/02/2017 at 07:00:17 (GMT-0300)
236413,Red Hat Update for JBoss Enterprise Application Platform 7.0.7 on RHEL 6 (RHSA-2017:1834),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-4978,CVE-2017-7525",RHSA-2017:1834,6,7.2,93142,08/02/2017 at 07:17:04 (GMT-0300),08/02/2017 at 07:00:17 (GMT-0300)
236414,Red Hat Update for NetworkManager and libnl3 (RHSA-2017:2299),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-0553,RHSA-2017:2299,7.6,'-,97340,08/11/2017 at 00:30:59 (GMT-0300),08/02/2017 at 07:00:17 (GMT-0300)
236415,Red Hat Update for gnutls (RHSA-2017:2292),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-7444,CVE-2017-5334,CVE-2017-5335,CVE-2017-5336,CVE-2017-5337,CVE-2017-7507,CVE-2017-7869",RHSA-2017:2292,7.5,7.5,"92893,95370,95374,95377,95372,99102,97040",08/11/2017 at 00:30:59 (GMT-0300),08/02/2017 at 07:00:17 (GMT-0300)
236416,Red Hat Update for authconfig  (RHSA-2017:2285),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-7488,RHSA-2017:2285,4,'-,,08/02/2017 at 07:00:17 (GMT-0300),
236417,Red Hat Update for pki-core (RHSA-2017:2335),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-7537,RHSA-2017:2335,5.4,'-,,08/03/2017 at 06:17:46 (GMT-0300),
236418,Red Hat Update for tcpdump  (RHSA-2017:1871),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,"CVE-2015-0261,CVE-2015-2153,CVE-2015-2154,CVE-2015-2155,CVE-2016-7922,CVE-2016-7923,CVE-2016-7924,CVE-2016-7925,CVE-2016-7926,CVE-2016-7927,CVE-2016-7928,CVE-2016-7929,CVE-2016-7930,CVE-2016-7931,CVE-2016-7932,CVE-2016-7933,CVE-2016-7934,CVE-2016-7935,CVE-2016-7936,CVE-2016-7937,CVE-2016-7938,CVE-2016-7939,CVE-2016-7940,CVE-2016-7973,CVE-2016-7974,CVE-2016-7975,CVE-2016-7983,CVE-2016-7984,CVE-2016-7985,CVE-2016-7986,CVE-2016-7992,CVE-2016-7993,CVE-2016-8574,CVE-2016-8575,CVE-2017-5202,CVE-2017-5203,CVE-2017-5204,CVE-2017-5205,CVE-2017-5341,CVE-2017-5342,CVE-2017-5482,CVE-2017-5483,CVE-2017-5484,CVE-2017-5485,CVE-2017-5486",RHSA-2017:1871,7.5,9.8,,08/03/2017 at 06:17:46 (GMT-0300),
236419,Red Hat Update for libreoffice (RHSA-2017:1975),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-7870,RHSA-2017:1975,7.5,'-,,08/03/2017 at 06:17:46 (GMT-0300),
236420,Red Hat Update for libtasn1  (RHSA-2017:1860),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2015-2806,CVE-2015-3622",RHSA-2017:1860,10,'-,,08/03/2017 at 06:17:46 (GMT-0300),
236421,Red Hat Update for X.org X11 libraries (RHSA-2017:1865),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-10164,CVE-2017-2625,CVE-2017-2626",RHSA-2017:1865,7.5,'-,,08/03/2017 at 06:17:46 (GMT-0300),
236422,Red Hat Update for curl (RHSA-2017:2016),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2016-7167,RHSA-2017:2016,7.5,9.8,,08/03/2017 at 06:17:46 (GMT-0300),
236423,Red Hat Update for qemu-kvm (RHSA-2017:1856),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2016-4020,CVE-2017-2633,CVE-2017-5898",RHSA-2017:1856,2.1,6.5,,08/03/2017 at 06:17:46 (GMT-0300),
236424,Red Hat Update for glibc (RHSA-2017:1916),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2014-9761,CVE-2015-8776,CVE-2015-8777,CVE-2015-8778,CVE-2015-8779",RHSA-2017:1916,7.5,'-,,08/03/2017 at 06:17:46 (GMT-0300),
236425,Red Hat Update for samba (RHSA-2017:1950),"Unix Authenticated Discovery, Patch Available",RedHat,CVE-2017-9461,RHSA-2017:1950,7.8,'-,,08/03/2017 at 06:17:46 (GMT-0300),
236426,Red Hat Update for openssh (RHSA-2017:2029),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,"CVE-2016-10009,CVE-2016-10011,CVE-2016-10012,CVE-2016-6210,CVE-2016-6515",RHSA-2017:2029,7.5,7.8,,08/03/2017 at 06:17:46 (GMT-0300),
236427,Red Hat Update for mariadb (RHSA-2017:2192),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,"CVE-2016-5483,CVE-2016-5617,CVE-2016-6664,CVE-2017-3238,CVE-2017-3243,CVE-2017-3244,CVE-2017-3258,CVE-2017-3265,CVE-2017-3291,CVE-2017-3302,CVE-2017-3308,CVE-2017-3309,CVE-2017-3312,CVE-2017-3313,CVE-2017-3317,CVE-2017-3318,CVE-2017-3453,CVE-2017-3456,CVE-2017-3464,CVE-2017-3600",RHSA-2017:2192,6.9,7,,08/03/2017 at 06:17:46 (GMT-0300),
236428,Red Hat Update for gtk-vnc (RHSA-2017:2258),"Unix Authenticated Discovery, Patch Available",RedHat,"CVE-2017-5884,CVE-2017-5885",RHSA-2017:2258,7.5,9.8,,08/03/2017 at 06:17:46 (GMT-0300),
236429,Red Hat Update for kernel (RHSA-2017:1842),"Unix Authenticated Discovery, Patch Available, Exploit Available",RedHat,"CVE-2014-7970,CVE-2014-7975,CVE-2015-8839,CVE-2015-8970,CVE-2016-10088,CVE-2016-10147,CVE-2016-10200,CVE-2016-6213,CVE-2016-7042,CVE-2016-7097,CVE-2016-8645,CVE-2016-9576,CVE-2016-9588,CVE-2016-9604,CVE-2016-9685,CVE-2016-9806,CVE-2017-2596,CVE-2017-2647,CVE-2017-2671,CVE-2017-5970,CVE-2017-6001,CVE-2017-6951,CVE-2017-7187,CVE-2017-7616,CVE-2017-7889,CVE-2017-8797,CVE-2017-8890,CVE-2017-9074,CVE-2017-9075,CVE-2017-9076,CVE-2017-9077,CVE-2017-9242",RHSA-2017:1842,10,7.8,94264,08/11/2017 at 00:30:58 (GMT-0300),08/03/2017 at 06:17:46 (GMT-0300)
